,Date,Gross,%Gross Pot, Attendance,%Capacity,%Previews,%Perf
58,"Oct 18, 2015","$670,769",71%,"7,770",90%,0,8
59,"Oct 11, 2015","$708,028",75%,"7,930",92%,0,8
60,"Oct 4, 2015","$647,941",69%,"7,848",91%,0,8
61,"Sep 27, 2015","$601,777",64%,"7,267",84%,0,8
62,"Sep 20, 2015","$724,723",77%,"8,596",99%,0,8
63,"Sep 13, 2015","$631,817",67%,"8,008",93%,0,8
64,"Sep 6, 2015","$543,224",58%,"6,704",78%,0,8
65,"Aug 30, 2015","$508,839",54%,"6,424",74%,0,8
66,"Aug 23, 2015","$547,645",58%,"6,963",81%,0,8
67,"Aug 16, 2015","$570,965",61%,"7,317",85%,0,8
68,"Aug 9, 2015","$602,761",64%,"7,567",88%,0,8
69,"Aug 2, 2015","$748,452",80%,"8,241",95%,0,8
70,"Jul 26, 2015","$674,699",72%,"8,023",93%,0,8
71,"Jul 19, 2015","$638,796",68%,"7,791",90%,0,8
72,"Jul 12, 2015","$625,581",67%,"7,675",89%,0,8
73,"Jul 5, 2015","$571,954",64%,"7,329",85%,0,8
74,"Jun 28, 2015","$597,661",64%,"7,524",87%,0,8
75,"Jun 21, 2015","$718,511",72%,"8,533",99%,0,8
76,"Jun 14, 2015","$702,637",71%,"8,392",97%,0,8
77,"Jun 7, 2015","$626,499",63%,"7,700",89%,0,8
78,"May 31, 2015","$638,980",64%,"7,563",88%,0,8
79,"May 24, 2015","$737,596",74%,"8,580",99%,0,8
80,"May 17, 2015","$667,974",67%,"8,184",95%,0,8
81,"May 10, 2015","$633,554",64%,"7,840",91%,0,8
82,"May 3, 2015","$598,993",60%,"7,457",86%,0,8
83,"Apr 26, 2015","$552,016",56%,"6,819",79%,0,8
84,"Apr 19, 2015","$457,461",46%,"5,776",67%,0,8
85,"Apr 12, 2015","$612,057",62%,"7,128",83%,0,8
86,"Apr 5, 2015","$669,411",67%,"7,463",86%,0,8
87,"Mar 29, 2015","$694,655",70%,"8,032",93%,0,8
88,"Mar 22, 2015","$675,431",68%,"7,926",92%,0,8
89,"Mar 15, 2015","$623,279",63%,"7,889",91%,0,8
90,"Mar 8, 2015","$508,909",51%,"6,386",74%,0,8
91,"Mar 1, 2015","$474,672",48%,"6,031",70%,0,8
92,"Feb 22, 2015","$547,833",55%,"6,401",74%,0,8
93,"Feb 15, 2015","$593,437",60%,"6,884",80%,0,8
94,"Feb 8, 2015","$447,331",45%,"5,903",68%,0,8
95,"Feb 1, 2015","$365,600",42%,"4,948",65%,0,7
96,"Jan 25, 2015","$427,273",43%,"5,787",67%,0,8
97,"Jan 18, 2015","$437,317",44%,"5,771",67%,0,8
98,"Jan 11, 2015","$480,811",48%,"6,269",73%,0,8
99,"Jan 4, 2015","$950,544",96%,"8,407",97%,0,8
100,"Dec 28, 2014","$872,913",88%,"8,091",94%,0,8
101,"Dec 21, 2014","$479,248",48%,"5,946",69%,0,8
102,"Dec 14, 2014","$414,484",42%,"5,112",59%,0,8
103,"Dec 7, 2014","$466,607",47%,"5,762",67%,0,8
104,"Nov 30, 2014","$583,103",59%,"6,614",77%,0,8
105,"Nov 23, 2014","$419,363",42%,"5,339",62%,0,8
106,"Nov 16, 2014","$413,434",42%,"5,372",62%,0,8
107,"Nov 9, 2014","$479,182",48%,"5,926",69%,0,8
108,"Nov 2, 2014","$444,182",45%,"5,493",64%,0,8
109,"Oct 26, 2014","$538,588",54%,"6,695",77%,0,8
110,"Oct 19, 2014","$574,653",58%,"7,071",82%,0,8
111,"Oct 12, 2014","$590,152",59%,"6,804",79%,0,8
112,"Oct 5, 2014","$479,306",48%,"5,935",69%,0,8
113,"Sep 28, 2014","$498,324",50%,"6,185",72%,0,8
114,"Sep 21, 2014","$528,307",53%,"6,513",75%,0,8
115,"Sep 14, 2014","$619,784",62%,"7,874",91%,0,8
116,"Sep 7, 2014","$559,420",56%,"7,152",83%,0,8
117,"Aug 31, 2014","$589,219",59%,"7,411",86%,0,8
118,"Aug 24, 2014","$569,511",57%,"7,045",82%,0,8
119,"Aug 17, 2014","$627,709",63%,"7,662",89%,0,8
120,"Aug 10, 2014","$622,094",63%,"7,630",88%,0,8
121,"Aug 3, 2014","$614,092",62%,"7,583",88%,0,8
122,"Jul 27, 2014","$626,904",63%,"7,598",88%,0,8
123,"Jul 20, 2014","$601,245",60%,"7,517",87%,0,8
124,"Jul 13, 2014","$514,101",52%,"6,461",75%,0,8
125,"Jul 6, 2014","$526,548",53%,"6,502",75%,0,8
126,"Jun 29, 2014","$516,636",52%,"6,492",75%,0,8
127,"Jun 22, 2014","$552,275",56%,"6,845",79%,0,8
128,"Jun 15, 2014","$492,950",50%,"6,079",70%,0,8
129,"Jun 8, 2014","$451,792",45%,"5,733",66%,0,8
130,"Jun 1, 2014","$511,901",51%,"6,185",72%,0,8
131,"May 25, 2014","$635,283",64%,"7,636",88%,0,8
132,"May 18, 2014","$536,505",54%,"6,231",72%,0,8
133,"May 11, 2014","$597,445",60%,"7,244",84%,0,8
134,"May 4, 2014","$605,077",61%,"7,204",83%,0,8
135,"Apr 27, 2014","$667,125",67%,"7,618",88%,0,8
136,"Apr 20, 2014","$845,382",83%,"8,275",96%,0,8
137,"Apr 13, 2014","$607,106",60%,"7,070",82%,0,8
138,"Apr 6, 2014","$486,529",48%,"6,213",72%,0,8
139,"Mar 30, 2014","$595,765",59%,"7,559",87%,0,8
140,"Mar 23, 2014","$541,652",53%,"6,944",80%,0,8
141,"Mar 16, 2014","$523,155",52%,"6,756",78%,0,8
142,"Mar 9, 2014","$520,320",51%,"6,604",76%,0,8
143,"Mar 2, 2014","$437,771",43%,"5,640",65%,0,8
144,"Feb 23, 2014","$484,604",48%,"5,585",65%,0,8
145,"Feb 16, 2014","$571,596",56%,"6,380",74%,0,8
146,"Feb 9, 2014","$394,400",39%,"5,148",60%,0,8
147,"Feb 2, 2014","$340,481",34%,"4,643",54%,0,8
148,"Jan 26, 2014","$488,313",48%,"6,506",75%,0,8
149,"Jan 19, 2014","$495,368",49%,"6,575",76%,0,8
150,"Jan 12, 2014","$480,262",47%,"6,058",70%,0,8
151,"Jan 5, 2014","$923,074",91%,"7,973",92%,0,8
152,"Dec 29, 2013","$1,059,107",105%,"8,792",102%,0,8
153,"Dec 22, 2013","$594,505",59%,"7,026",81%,0,8
154,"Dec 15, 2013","$507,963",50%,"6,042",70%,0,8
155,"Dec 8, 2013","$561,309",55%,"6,676",77%,0,8
156,"Dec 1, 2013","$643,572",64%,"7,253",84%,0,8
157,"Nov 24, 2013","$397,564",39%,"4,992",58%,0,8
158,"Nov 17, 2013","$447,810",44%,"5,561",64%,0,8
159,"Nov 10, 2013","$575,717",57%,"7,122",82%,0,8
160,"Nov 3, 2013","$536,601",53%,"6,585",76%,0,8
161,"Oct 27, 2013","$625,630",62%,"7,676",89%,0,8
162,"Oct 20, 2013","$648,594",64%,"7,661",89%,0,8
163,"Oct 13, 2013","$684,614",68%,"7,961",92%,0,8
164,"Oct 6, 2013","$555,450",55%,"6,939",80%,0,8
165,"Sep 29, 2013","$540,459",53%,"6,713",78%,0,8
166,"Sep 22, 2013","$603,095",60%,"7,343",85%,0,8
167,"Sep 15, 2013","$618,659",61%,"7,787",90%,0,8
168,"Sep 8, 2013","$587,646",58%,"7,280",84%,0,8
169,"Sep 1, 2013","$602,100",59%,"7,556",87%,0,8
170,"Aug 25, 2013","$592,959",59%,"7,520",87%,0,8
171,"Aug 18, 2013","$678,773",67%,"8,253",96%,0,8
172,"Aug 11, 2013","$728,309",72%,"8,608",100%,0,8
173,"Aug 4, 2013","$695,084",69%,"8,352",97%,0,8
174,"Jul 28, 2013","$723,859",71%,"8,752",101%,0,8
175,"Jul 21, 2013","$679,103",67%,"8,257",96%,0,8
176,"Jul 14, 2013","$668,609",66%,"8,096",94%,0,8
177,"Jul 7, 2013","$697,184",69%,"8,114",94%,0,8
178,"Jun 30, 2013","$653,577",65%,"8,137",94%,0,8
179,"Jun 23, 2013","$634,270",63%,"7,775",90%,0,8
180,"Jun 16, 2013","$605,002",60%,"7,490",87%,0,8
181,"Jun 9, 2013","$551,149",54%,"6,919",80%,0,8
182,"Jun 2, 2013","$551,330",54%,"6,716",78%,0,8
183,"May 26, 2013","$759,417",75%,"8,187",95%,0,8
184,"May 19, 2013","$697,597",69%,"7,871",91%,0,8
185,"May 12, 2013","$641,445",63%,"7,705",89%,0,8
186,"May 5, 2013","$648,324",64%,"7,739",90%,0,8
187,"Apr 28, 2013","$613,749",61%,"7,593",88%,0,8
188,"Apr 21, 2013","$598,981",59%,"7,495",87%,0,8
189,"Apr 14, 2013","$570,078",56%,"7,259",84%,0,8
190,"Apr 7, 2013","$702,715",69%,"7,544",87%,0,8
191,"Mar 31, 2013","$912,004",93%,"8,633",100%,0,8
192,"Mar 24, 2013","$667,034",66%,"7,707",89%,0,8
193,"Mar 17, 2013","$649,577",64%,"7,897",91%,0,8
194,"Mar 10, 2013","$545,066",54%,"7,208",83%,0,8
195,"Mar 3, 2013","$484,637",48%,"6,607",76%,0,8
196,"Feb 24, 2013","$561,607",55%,"7,290",84%,0,8
197,"Feb 17, 2013","$675,688",67%,"7,519",87%,0,8
198,"Feb 10, 2013","$365,414",36%,"4,839",56%,0,8
199,"Feb 3, 2013","$448,440",44%,"6,079",70%,0,8
200,"Jan 27, 2013","$471,437",47%,"6,408",74%,0,8
201,"Jan 20, 2013","$502,373",50%,"6,403",74%,0,8
202,"Jan 13, 2013","$433,628",43%,"5,714",66%,0,8
203,"Jan 6, 2013","$758,785",71%,"7,955",92%,0,8
204,"Dec 30, 2012","$1,174,672",92%,"9,866",102%,0,9
205,"Dec 23, 2012","$558,489",56%,"6,018",80%,0,7
206,"Dec 16, 2012","$486,418",43%,"5,588",65%,0,8
207,"Dec 9, 2012","$535,666",47%,"6,109",71%,0,8
208,"Dec 2, 2012","$464,224",41%,"5,365",62%,0,8
209,"Nov 25, 2012","$675,747",59%,"7,472",86%,0,8
210,"Nov 18, 2012","$447,236",39%,"5,602",65%,0,8
211,"Nov 11, 2012","$476,867",42%,"5,673",66%,0,8
212,"Nov 4, 2012","$350,888",47%,"4,553",70%,0,6
213,"Oct 28, 2012","$531,685",60%,"6,454",85%,0,7
214,"Oct 21, 2012","$666,105",65%,"7,985",92%,0,8
215,"Oct 14, 2012","$698,373",69%,"7,976",92%,0,8
216,"Oct 7, 2012","$729,458",72%,"8,439",98%,0,8
217,"Sep 30, 2012","$616,184",61%,"7,499",87%,0,8
218,"Sep 23, 2012","$619,591",61%,"7,425",86%,0,8
219,"Sep 16, 2012","$633,465",62%,"7,781",90%,0,8
220,"Sep 9, 2012","$609,315",60%,"7,582",88%,0,8
221,"Sep 2, 2012","$601,035",59%,"7,349",85%,0,8
222,"Aug 26, 2012","$595,470",58%,"7,427",86%,0,8
223,"Aug 19, 2012","$600,661",59%,"7,517",87%,0,8
224,"Aug 12, 2012","$646,016",63%,"7,921",92%,0,8
225,"Aug 5, 2012","$610,712",60%,"7,551",87%,0,8
226,"Jul 29, 2012","$626,016",61%,"7,701",89%,0,8
227,"Jul 22, 2012","$609,778",60%,"7,613",88%,0,8
228,"Jul 15, 2012","$771,152",76%,"8,078",93%,0,8
229,"Jul 8, 2012","$572,439",56%,"7,097",82%,0,8
230,"Jul 1, 2012","$552,736",54%,"6,962",81%,0,8
231,"Jun 24, 2012","$524,782",52%,"6,558",76%,0,8
232,"Jun 17, 2012","$505,596",50%,"6,216",72%,0,8
233,"Jun 10, 2012","$523,956",52%,"6,501",75%,0,8
234,"Jun 3, 2012","$497,826",49%,"6,297",73%,0,8
235,"May 27, 2012","$612,503",60%,"7,382",85%,0,8
236,"May 20, 2012","$625,236",62%,"7,538",87%,0,8
237,"May 13, 2012","$513,442",51%,"6,453",75%,0,8
238,"May 6, 2012","$532,767",52%,"6,521",75%,0,8
239,"Apr 29, 2012","$611,178",60%,"7,255",84%,0,8
240,"Apr 22, 2012","$546,370",54%,"6,660",77%,0,8
241,"Apr 15, 2012","$638,414",63%,"7,055",82%,0,8
242,"Apr 8, 2012","$712,300",70%,"7,384",85%,0,8
243,"Apr 1, 2012","$580,175",57%,"7,119",82%,0,8
244,"Mar 25, 2012","$566,644",56%,"7,179",83%,0,8
245,"Mar 18, 2012","$610,188",60%,"7,333",85%,0,8
246,"Mar 11, 2012","$524,747",52%,"6,604",76%,0,8
247,"Mar 4, 2012","$424,527",42%,"5,476",63%,0,8
248,"Feb 26, 2012","$538,849",53%,"6,753",78%,0,8
249,"Feb 19, 2012","$622,523",61%,"7,343",85%,0,8
250,"Feb 12, 2012","$401,948",40%,"5,116",59%,0,8
251,"Feb 5, 2012","$388,774",38%,"5,474",63%,0,8
252,"Jan 29, 2012","$424,654",42%,"5,806",67%,0,8
253,"Jan 22, 2012","$422,782",42%,"5,686",66%,0,8
254,"Jan 15, 2012","$481,836",47%,"6,017",70%,0,8
255,"Jan 8, 2012","$638,932",63%,"7,046",82%,0,8
256,"Jan 1, 2012","$1,065,501",88%,"9,381",97%,0,9
257,"Dec 25, 2011","$476,857",53%,"5,407",72%,0,7
258,"Dec 18, 2011","$465,898",46%,"5,505",64%,0,8
259,"Dec 11, 2011","$490,581",48%,"5,878",68%,0,8
260,"Dec 4, 2011","$466,285",46%,"5,411",63%,0,8
261,"Nov 27, 2011","$614,925",61%,"7,112",82%,0,8
262,"Nov 20, 2011","$411,738",41%,"5,159",60%,0,8
263,"Nov 13, 2011","$550,003",54%,"6,543",76%,0,8
264,"Nov 6, 2011","$457,708",45%,"5,831",67%,0,8
265,"Oct 30, 2011","$533,300",53%,"6,669",77%,0,8
266,"Oct 23, 2011","$564,558",56%,"7,059",82%,0,8
267,"Oct 16, 2011","$587,780",58%,"7,166",83%,0,8
268,"Oct 9, 2011","$589,391",58%,"7,069",82%,0,8
269,"Oct 2, 2011","$542,711",54%,"6,757",78%,0,8
270,"Sep 25, 2011","$509,898",51%,"6,771",78%,0,8
271,"Sep 18, 2011","$477,729",47%,"6,098",71%,0,8
272,"Sep 11, 2011","$428,329",42%,"5,573",65%,0,8
273,"Sep 4, 2011","$495,473",47%,"6,136",71%,0,8
274,"Aug 28, 2011","$306,025",47%,"4,027",75%,0,5
275,"Aug 21, 2011","$505,113",48%,"6,425",74%,0,8
276,"Aug 14, 2011","$516,692",49%,"6,526",76%,0,8
277,"Aug 7, 2011","$568,596",54%,"7,109",82%,0,8
278,"Jul 31, 2011","$555,488",53%,"6,936",80%,0,8
279,"Jul 24, 2011","$531,562",51%,"6,821",79%,0,8
280,"Jul 17, 2011","$502,452",53%,"6,415",74%,0,8
281,"Jul 10, 2011","$491,696",52%,"6,352",74%,0,8
282,"Jul 3, 2011","$584,230",61%,"7,161",83%,0,8
283,"Jun 26, 2011","$547,868",57%,"6,979",81%,0,8
284,"Jun 19, 2011","$564,188",59%,"6,931",80%,0,8
285,"Jun 12, 2011","$555,229",58%,"6,951",80%,0,8
286,"Jun 5, 2011","$542,814",57%,"6,695",77%,0,8
287,"May 29, 2011","$654,479",69%,"8,000",93%,0,8
288,"May 22, 2011","$679,786",71%,"8,014",93%,0,8
289,"May 15, 2011","$576,924",60%,"7,264",84%,0,8
290,"May 8, 2011","$609,623",64%,"7,525",87%,0,8
291,"May 1, 2011","$654,136",69%,"7,516",87%,0,8
292,"Apr 24, 2011","$903,226",95%,"8,787",102%,0,8
293,"Apr 17, 2011","$597,004",63%,"7,360",85%,0,8
294,"Apr 10, 2011","$559,493",59%,"7,164",83%,0,8
295,"Apr 3, 2011","$515,641",54%,"6,706",78%,0,8
296,"Mar 27, 2011","$551,844",58%,"7,144",83%,0,8
297,"Mar 20, 2011","$615,208",65%,"7,662",89%,0,8
298,"Mar 13, 2011","$517,529",54%,"6,822",79%,0,8
299,"Mar 6, 2011","$430,503",45%,"5,799",67%,0,8
300,"Feb 27, 2011","$540,310",57%,"6,974",81%,0,8
301,"Feb 20, 2011","$571,383",60%,"6,996",81%,0,8
302,"Feb 13, 2011","$404,225",42%,"5,266",61%,0,8
303,"Feb 6, 2011","$343,159",36%,"4,931",57%,0,8
304,"Jan 30, 2011","$335,106",40%,"4,726",63%,0,7
305,"Jan 23, 2011","$330,062",35%,"4,582",53%,0,8
306,"Jan 16, 2011","$492,842",52%,"6,493",75%,0,8
307,"Jan 9, 2011","$548,562",58%,"6,704",78%,0,8
308,"Jan 2, 2011","$921,309",78%,"8,766",90%,0,9
309,"Dec 26, 2010","$512,065",61%,"5,802",77%,0,7
310,"Dec 19, 2010","$431,498",45%,"5,225",60%,0,8
311,"Dec 12, 2010","$446,401",47%,"5,533",64%,0,8
312,"Dec 5, 2010","$457,936",48%,"5,649",65%,0,8
313,"Nov 28, 2010","$541,267",57%,"6,569",76%,0,8
314,"Nov 21, 2010","$360,247",38%,"4,737",55%,0,8
315,"Nov 14, 2010","$459,796",48%,"6,007",70%,0,8
316,"Nov 7, 2010","$420,138",44%,"5,633",65%,0,8
317,"Oct 31, 2010","$428,321",45%,"5,918",68%,0,8
318,"Oct 24, 2010","$499,930",52%,"6,640",77%,0,8
319,"Oct 17, 2010","$530,213",56%,"7,076",82%,0,8
320,"Oct 10, 2010","$571,547",60%,"7,392",86%,0,8
321,"Oct 3, 2010","$459,692",48%,"6,245",72%,0,8
322,"Sep 26, 2010","$469,963",46%,"6,269",73%,0,8
323,"Sep 19, 2010","$476,061",47%,"6,413",74%,0,8
324,"Sep 12, 2010","$421,946",41%,"5,724",66%,0,8
325,"Sep 5, 2010","$542,621",53%,"6,776",78%,0,8
326,"Aug 29, 2010","$485,398",48%,"6,323",73%,0,8
327,"Aug 22, 2010","$534,347",52%,"6,853",79%,0,8
328,"Aug 15, 2010","$587,660",58%,"7,340",85%,0,8
329,"Aug 8, 2010","$580,558",57%,"7,255",84%,0,8
330,"Aug 1, 2010","$582,973",57%,"7,346",85%,0,8
331,"Jul 25, 2010","$596,025",58%,"7,409",86%,0,8
332,"Jul 18, 2010","$536,308",53%,"6,905",80%,0,8
333,"Jul 11, 2010","$502,065",49%,"6,377",74%,0,8
334,"Jul 4, 2010","$444,009",44%,"5,852",68%,0,8
335,"Jun 27, 2010","$509,112",50%,"6,566",76%,0,8
336,"Jun 20, 2010","$437,533",43%,"5,563",64%,0,8
337,"Jun 13, 2010","$474,700",47%,"6,036",70%,0,8
338,"Jun 6, 2010","$459,486",45%,"5,852",68%,0,8
339,"May 30, 2010","$526,435",52%,"6,730",78%,0,8
340,"May 23, 2010","$597,460",59%,"7,687",89%,0,8
341,"May 16, 2010","$498,742",49%,"6,522",75%,0,8
342,"May 9, 2010","$468,269",46%,"6,149",71%,0,8
343,"May 2, 2010","$470,535",46%,"6,246",72%,0,8
344,"Apr 25, 2010","$488,219",48%,"6,517",75%,0,8
345,"Apr 18, 2010","$537,442",53%,"7,127",82%,0,8
346,"Apr 11, 2010","$667,531",65%,"7,786",90%,0,8
347,"Apr 4, 2010","$788,247",77%,"8,311",96%,0,8
348,"Mar 28, 2010","$567,195",56%,"7,502",87%,0,8
349,"Mar 21, 2010","$612,180",60%,"7,542",87%,0,8
350,"Mar 14, 2010","$483,133",47%,"6,384",74%,0,8
351,"Mar 7, 2010","$372,677",37%,"5,135",59%,0,8
352,"Feb 28, 2010","$343,596",34%,"4,662",54%,0,8
353,"Feb 21, 2010","$537,616",53%,"7,085",82%,0,8
354,"Feb 14, 2010","$578,407",57%,"6,677",77%,0,8
355,"Feb 7, 2010","$331,071",32%,"4,746",55%,0,8
356,"Jan 31, 2010","$335,045",33%,"4,909",57%,0,8
357,"Jan 24, 2010","$366,154",36%,"5,122",59%,0,8
358,"Jan 17, 2010","$494,751",48%,"6,573",76%,0,8
359,"Jan 10, 2010","$523,974",51%,"6,564",76%,0,8
360,"Jan 3, 2010","$888,536",84%,"8,426",98%,0,8
361,"Dec 27, 2009","$690,667",65%,"7,607",88%,0,8
362,"Dec 20, 2009","$528,598",50%,"6,597",76%,0,8
363,"Dec 13, 2009","$519,535",49%,"6,479",75%,0,8
364,"Dec 6, 2009","$533,651",51%,"6,603",76%,0,8
365,"Nov 29, 2009","$576,139",55%,"6,699",78%,0,8
366,"Nov 22, 2009","$405,115",38%,"5,322",62%,0,8
367,"Nov 15, 2009","$444,816",42%,"5,882",68%,0,8
368,"Nov 8, 2009","$484,255",46%,"6,248",72%,0,8
369,"Nov 1, 2009","$452,812",43%,"5,707",66%,0,8
370,"Oct 25, 2009","$615,447",58%,"7,624",88%,0,8
371,"Oct 18, 2009","$683,045",65%,"8,089",94%,0,8
372,"Oct 11, 2009","$707,294",67%,"7,956",92%,0,8
373,"Oct 4, 2009","$532,360",51%,"7,047",82%,0,8
374,"Sep 27, 2009","$571,719",54%,"7,490",87%,0,8
375,"Sep 20, 2009","$535,545",51%,"7,129",83%,0,8
376,"Sep 13, 2009","$536,891",51%,"7,235",84%,0,8
377,"Sep 6, 2009","$650,132",62%,"7,899",91%,0,8
378,"Aug 30, 2009","$585,951",56%,"7,339",85%,0,8
379,"Aug 23, 2009","$655,111",62%,"7,983",92%,0,8
380,"Aug 16, 2009","$704,829",67%,"8,257",96%,0,8
381,"Aug 9, 2009","$722,127",69%,"8,339",97%,0,8
382,"Aug 2, 2009","$689,628",65%,"8,158",94%,0,8
383,"Jul 26, 2009","$708,630",67%,"8,368",97%,0,8
384,"Jul 19, 2009","$649,444",62%,"8,154",94%,0,8
385,"Jul 12, 2009","$617,379",62%,"7,997",93%,0,8
386,"Jul 5, 2009","$571,015",58%,"7,021",81%,0,8
387,"Jun 28, 2009","$619,808",63%,"7,604",88%,0,8
388,"Jun 21, 2009","$602,240",61%,"7,672",89%,0,8
389,"Jun 14, 2009","$564,928",57%,"7,422",86%,0,8
390,"Jun 7, 2009","$487,493",49%,"6,399",74%,0,8
391,"May 31, 2009","$481,815",49%,"6,312",73%,0,8
392,"May 24, 2009","$564,982",63%,"7,716",89%,0,8
393,"May 17, 2009","$486,110",54%,"7,282",84%,0,8
394,"May 10, 2009","$450,791",50%,"6,797",79%,0,8
395,"May 3, 2009","$517,626",58%,"7,622",88%,0,8
396,"Apr 26, 2009","$516,557",58%,"7,460",86%,0,8
397,"Apr 19, 2009","$620,809",69%,"7,802",90%,0,8
398,"Apr 12, 2009","$764,173",85%,"8,739",101%,0,8
399,"Apr 5, 2009","$498,849",56%,"7,317",85%,0,8
400,"Mar 29, 2009","$538,372",60%,"7,823",91%,0,8
401,"Mar 22, 2009","$592,621",66%,"7,870",91%,0,8
402,"Mar 15, 2009","$516,693",58%,"7,885",91%,0,8
403,"Mar 8, 2009","$397,019",44%,"6,158",71%,0,8
404,"Mar 1, 2009","$378,334",42%,"5,824",67%,0,8
405,"Feb 22, 2009","$526,922",59%,"7,506",87%,0,8
406,"Feb 15, 2009","$575,919",64%,"7,404",86%,0,8
407,"Feb 8, 2009","$349,883",39%,"5,392",62%,0,8
408,"Feb 1, 2009","$322,076",36%,"4,932",57%,0,8
409,"Jan 25, 2009","$370,152",41%,"5,751",67%,0,8
410,"Jan 18, 2009","$476,811",53%,"6,904",80%,0,8
411,"Jan 11, 2009","$476,555",53%,"7,092",82%,0,8
412,"Jan 4, 2009","$796,853",86%,"8,742",101%,0,8
413,"Dec 28, 2008","$746,269",82%,"8,590",99%,0,8
414,"Dec 21, 2008","$415,309",49%,"5,897",68%,0,8
415,"Dec 14, 2008","$420,304",50%,"5,856",68%,0,8
416,"Dec 7, 2008","$449,715",53%,"6,319",73%,0,8
417,"Nov 30, 2008","$531,213",63%,"6,754",78%,0,8
418,"Nov 23, 2008","$387,731",46%,"5,662",66%,0,8
419,"Nov 16, 2008","$400,254",47%,"5,761",67%,0,8
420,"Nov 9, 2008","$469,518",56%,"6,790",79%,0,8
421,"Nov 2, 2008","$448,504",53%,"6,512",75%,0,8
422,"Oct 26, 2008","$541,548",65%,"7,892",91%,0,8
